entry_id,entry_date,period,account_code,account_name,entry_type,debit,credit,description,source_doc,customer_id,posted_by,notes
GL-001067,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,37818.37,0,Payment received RCP-00192 – CUST-011,RCP-00192,CUST-011,kchan,
GL-001068,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,37818.37,AR cleared RCP-00192 against INV-00275,RCP-00192,CUST-011,mlopez,
GL-001069,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,17265.31,0,Payment received RCP-00193 – CUST-012,RCP-00193,CUST-012,jsmith,
GL-001070,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,17265.31,AR cleared RCP-00193 against INV-00279,RCP-00193,CUST-012,tbrown,
GL-001071,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,52805.25,0,Payment received RCP-00194 – CUST-013,RCP-00194,CUST-013,jsmith,
GL-001072,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,52805.25,AR cleared RCP-00194 against INV-00282,RCP-00194,CUST-013,arogers,
GL-001073,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,70192.03,0,Payment received RCP-00195 – CUST-014,RCP-00195,CUST-014,arogers,
GL-001074,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,70192.03,AR cleared RCP-00195 against INV-00283,RCP-00195,CUST-014,tbrown,
GL-001075,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,24712.76,0,Payment received RCP-00196 – CUST-016,RCP-00196,CUST-016,tbrown,
GL-001076,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,24712.76,AR cleared RCP-00196 against INV-00285,RCP-00196,CUST-016,mlopez,
GL-001077,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,22539.21,0,Payment received RCP-00197 – CUST-020,RCP-00197,CUST-020,tbrown,
GL-001078,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,22539.21,AR cleared RCP-00197 against INV-00290,RCP-00197,CUST-020,jsmith,
GL-001079,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,83142.38,0,Payment received RCP-00198 – CUST-021,RCP-00198,CUST-021,kchan,
GL-001080,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,83142.38,AR cleared RCP-00198 against INV-00293,RCP-00198,CUST-021,arogers,
GL-001081,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,147135.27,0,Payment received RCP-00199 – CUST-024,RCP-00199,CUST-024,arogers,
GL-001082,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,147135.27,AR cleared RCP-00199 against INV-00301,RCP-00199,CUST-024,jsmith,
GL-001083,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,316432.6,0,Payment received RCP-00200 – CUST-026,RCP-00200,CUST-026,kchan,
GL-001084,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,316432.6,AR cleared RCP-00200 against INV-00304,RCP-00200,CUST-026,tbrown,
GL-001085,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,32870.01,0,Payment received RCP-00201 – CUST-036,RCP-00201,CUST-036,mlopez,
GL-001086,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,32870.01,AR cleared RCP-00201 against INV-00315,RCP-00201,CUST-036,kchan,
GL-001087,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,189173.75,0,Payment received RCP-00202 – CUST-040,RCP-00202,CUST-040,jsmith,
GL-001088,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,189173.75,AR cleared RCP-00202 against INV-00320,RCP-00202,CUST-040,tbrown,
GL-001089,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,52974.31,0,Payment received RCP-00203 – CUST-042,RCP-00203,CUST-042,tbrown,
GL-001090,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,52974.31,AR cleared RCP-00203 against INV-00322,RCP-00203,CUST-042,tbrown,
GL-001091,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,22566.15,0,Payment received RCP-00204 – CUST-046,RCP-00204,CUST-046,kchan,
GL-001092,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,22566.15,AR cleared RCP-00204 against INV-00326,RCP-00204,CUST-046,tbrown,
GL-001093,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,209884.5,0,Payment received RCP-00205 – CUST-050,RCP-00205,CUST-050,kchan,
GL-001094,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,209884.5,AR cleared RCP-00205 against INV-00332,RCP-00205,CUST-050,jsmith,
GL-001095,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,48560.83,0,Payment received RCP-00206 – CUST-052,RCP-00206,CUST-052,mlopez,
GL-001096,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,48560.83,AR cleared RCP-00206 against INV-00334,RCP-00206,CUST-052,kchan,
GL-001097,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,54893.82,0,Payment received RCP-00207 – CUST-052,RCP-00207,CUST-052,jsmith,
GL-001098,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,54893.82,AR cleared RCP-00207 against INV-00335,RCP-00207,CUST-052,kchan,
GL-001099,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,57918.44,0,Payment received RCP-00208 – CUST-053,RCP-00208,CUST-053,jsmith,
GL-001100,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,57918.44,AR cleared RCP-00208 against INV-00336,RCP-00208,CUST-053,mlopez,
GL-001101,2026-03-05,2026-03,4000,Revenue – Product Sales,Credit Memo,3788.63,0,Credit memo CM-0001 – Contract Rebate,CM-0001,CUST-012,arogers,
GL-001102,2026-03-05,2026-03,1200,Accounts Receivable,Credit Memo,0,3788.63,AR credit CM-0001 against INV-00160,CM-0001,CUST-012,mlopez,
GL-001103,2026-02-07,2026-02,4000,Revenue – Product Sales,Credit Memo,131.87,0,Credit memo CM-0002 – Product Return,CM-0002,CUST-037,arogers,
GL-001104,2026-02-07,2026-02,1200,Accounts Receivable,Credit Memo,0,131.87,AR credit CM-0002 against INV-00091,CM-0002,CUST-037,arogers,
GL-001105,2026-02-09,2026-02,4000,Revenue – Product Sales,Credit Memo,2677.84,0,Credit memo CM-0003 – Contract Rebate,CM-0003,CUST-009,tbrown,
GL-001106,2026-02-09,2026-02,1200,Accounts Receivable,Credit Memo,0,2677.84,AR credit CM-0003 against INV-00026,CM-0003,CUST-009,kchan,
GL-001107,2026-03-11,2026-03,4000,Revenue – Product Sales,Credit Memo,43982.67,0,Credit memo CM-0004 – Product Return,CM-0004,CUST-002,tbrown,
GL-001108,2026-03-11,2026-03,1200,Accounts Receivable,Credit Memo,0,43982.67,AR credit CM-0004 against INV-00125,CM-0004,CUST-002,jsmith,
GL-001109,2026-03-26,2026-03,4000,Revenue – Product Sales,Credit Memo,2028.55,0,Credit memo CM-0005 – Product Return,CM-0005,CUST-010,jsmith,
GL-001110,2026-03-26,2026-03,1200,Accounts Receivable,Credit Memo,0,2028.55,AR credit CM-0005 against INV-00270,CM-0005,CUST-010,jsmith,
GL-001111,2026-01-28,2026-01,4000,Revenue – Product Sales,Credit Memo,73714.89,0,Credit memo CM-0006 – Damaged Goods,CM-0006,CUST-003,tbrown,
GL-001112,2026-01-28,2026-01,1200,Accounts Receivable,Credit Memo,0,73714.89,AR credit CM-0006 against INV-00012,CM-0006,CUST-003,mlopez,
GL-001113,2026-02-17,2026-02,4000,Revenue – Product Sales,Credit Memo,2615.22,0,Credit memo CM-0007 – Quantity Dispute,CM-0007,CUST-020,tbrown,
GL-001114,2026-02-17,2026-02,1200,Accounts Receivable,Credit Memo,0,2615.22,AR credit CM-0007 against INV-00172,CM-0007,CUST-020,tbrown,
GL-001115,2026-03-15,2026-03,4000,Revenue – Product Sales,Credit Memo,13754.07,0,Credit memo CM-0008 – Contract Rebate,CM-0008,CUST-029,mlopez,
GL-001116,2026-03-15,2026-03,1200,Accounts Receivable,Credit Memo,0,13754.07,AR credit CM-0008 against INV-00193,CM-0008,CUST-029,mlopez,
GL-001117,2026-02-14,2026-02,4000,Revenue – Product Sales,Credit Memo,29159.94,0,Credit memo CM-0009 – Damaged Goods,CM-0009,CUST-022,mlopez,
GL-001118,2026-02-14,2026-02,1200,Accounts Receivable,Credit Memo,0,29159.94,AR credit CM-0009 against INV-00176,CM-0009,CUST-022,kchan,
GL-001119,2026-04-18,2026-04,4000,Revenue – Product Sales,Credit Memo,4292.65,0,Credit memo CM-0010 – Contract Rebate,CM-0010,CUST-036,tbrown,
GL-001120,2026-04-18,2026-04,1200,Accounts Receivable,Credit Memo,0,4292.65,AR credit CM-0010 against INV-00315,CM-0010,CUST-036,kchan,
GL-001121,2026-03-15,2026-03,4000,Revenue – Product Sales,Credit Memo,652.73,0,Credit memo CM-0011 – Product Return,CM-0011,CUST-060,arogers,
GL-001122,2026-03-15,2026-03,1200,Accounts Receivable,Credit Memo,0,652.73,AR credit CM-0011 against INV-00235,CM-0011,CUST-060,arogers,
GL-001123,2026-02-20,2026-02,4000,Revenue – Product Sales,Credit Memo,10295.9,0,Credit memo CM-0012 – Early Pay Discount,CM-0012,CUST-048,tbrown,
GL-001124,2026-02-20,2026-02,1200,Accounts Receivable,Credit Memo,0,10295.9,AR credit CM-0012 against INV-00219,CM-0012,CUST-048,jsmith,
GL-001125,2026-01-30,2026-01,4000,Revenue – Product Sales,Credit Memo,13040.35,0,Credit memo CM-0013 – Quantity Dispute,CM-0013,CUST-013,mlopez,
GL-001126,2026-01-30,2026-01,1200,Accounts Receivable,Credit Memo,0,13040.35,AR credit CM-0013 against INV-00046,CM-0013,CUST-013,kchan,
GL-001127,2026-01-22,2026-01,4000,Revenue – Product Sales,Credit Memo,981.56,0,Credit memo CM-0014 – Product Return,CM-0014,CUST-011,arogers,
GL-001128,2026-01-22,2026-01,1200,Accounts Receivable,Credit Memo,0,981.56,AR credit CM-0014 against INV-00037,CM-0014,CUST-011,tbrown,
GL-001129,2026-03-07,2026-03,4000,Revenue – Product Sales,Credit Memo,25079.01,0,Credit memo CM-0015 – Damaged Goods,CM-0015,CUST-011,jsmith,
GL-001130,2026-03-07,2026-03,1200,Accounts Receivable,Credit Memo,0,25079.01,AR credit CM-0015 against INV-00152,CM-0015,CUST-011,tbrown,
GL-001131,2026-01-29,2026-01,4000,Revenue – Product Sales,Credit Memo,5469.45,0,Credit memo CM-0016 – Early Pay Discount,CM-0016,CUST-017,jsmith,
GL-001132,2026-01-29,2026-01,1200,Accounts Receivable,Credit Memo,0,5469.45,AR credit CM-0016 against INV-00054,CM-0016,CUST-017,tbrown,
GL-001133,2026-02-04,2026-02,4000,Revenue – Product Sales,Credit Memo,28102.39,0,Credit memo CM-0017 – Pricing Adjustment,CM-0017,CUST-014,mlopez,
GL-001134,2026-02-04,2026-02,1200,Accounts Receivable,Credit Memo,0,28102.39,AR credit CM-0017 against INV-00051,CM-0017,CUST-014,mlopez,
GL-001135,2026-02-15,2026-02,4000,Revenue – Product Sales,Credit Memo,66576.4,0,Credit memo CM-0018 – Quantity Dispute,CM-0018,CUST-023,jsmith,
GL-001136,2026-02-15,2026-02,1200,Accounts Receivable,Credit Memo,0,66576.4,AR credit CM-0018 against INV-00065,CM-0018,CUST-023,tbrown,
GL-001137,2026-01-27,2026-01,4000,Revenue – Product Sales,Credit Memo,9612.84,0,Credit memo CM-0019 – Damaged Goods,CM-0019,CUST-021,mlopez,
GL-001138,2026-01-27,2026-01,1200,Accounts Receivable,Credit Memo,0,9612.84,AR credit CM-0019 against INV-00059,CM-0019,CUST-021,tbrown,
GL-001139,2026-02-23,2026-02,4000,Revenue – Product Sales,Credit Memo,4919.34,0,Credit memo CM-0020 – Early Pay Discount,CM-0020,CUST-012,tbrown,
GL-001140,2026-02-23,2026-02,1200,Accounts Receivable,Credit Memo,0,4919.34,AR credit CM-0020 against INV-00039,CM-0020,CUST-012,mlopez,
GL-001141,2026-02-09,2026-02,4000,Revenue – Product Sales,Credit Memo,33869.07,0,Credit memo CM-0021 – Pricing Adjustment,CM-0021,CUST-005,arogers,
GL-001142,2026-02-09,2026-02,1200,Accounts Receivable,Credit Memo,0,33869.07,AR credit CM-0021 against INV-00015,CM-0021,CUST-005,arogers,
GL-001143,2026-02-23,2026-02,4000,Revenue – Product Sales,Credit Memo,73606.8,0,Credit memo CM-0022 – Early Pay Discount,CM-0022,CUST-008,tbrown,
GL-001144,2026-02-23,2026-02,1200,Accounts Receivable,Credit Memo,0,73606.8,AR credit CM-0022 against INV-00144,CM-0022,CUST-008,arogers,
GL-001145,2026-03-30,2026-03,4000,Revenue – Product Sales,Credit Memo,7133.2,0,Credit memo CM-0023 – Damaged Goods,CM-0023,CUST-052,kchan,
GL-001146,2026-03-30,2026-03,1200,Accounts Receivable,Credit Memo,0,7133.2,AR credit CM-0023 against INV-00334,CM-0023,CUST-052,mlopez,
GL-001147,2026-04-12,2026-04,4000,Revenue – Product Sales,Credit Memo,3853.24,0,Credit memo CM-0024 – Pricing Adjustment,CM-0024,CUST-001,arogers,
GL-001148,2026-04-12,2026-04,1200,Accounts Receivable,Credit Memo,0,3853.24,AR credit CM-0024 against INV-00238,CM-0024,CUST-001,arogers,
GL-001149,2026-03-22,2026-03,4000,Revenue – Product Sales,Credit Memo,564.27,0,Credit memo CM-0025 – Contract Rebate,CM-0025,CUST-009,tbrown,
GL-001150,2026-03-22,2026-03,1200,Accounts Receivable,Credit Memo,0,564.27,AR credit CM-0025 against INV-00148,CM-0025,CUST-009,jsmith,
GL-001151,2026-02-12,2026-02,4000,Revenue – Product Sales,Credit Memo,19700.1,0,Credit memo CM-0026 – Contract Rebate,CM-0026,CUST-022,arogers,
GL-001152,2026-02-12,2026-02,1200,Accounts Receivable,Credit Memo,0,19700.1,AR credit CM-0026 against INV-00061,CM-0026,CUST-022,jsmith,
GL-001153,2026-02-26,2026-02,4000,Revenue – Product Sales,Credit Memo,3024.97,0,Credit memo CM-0027 – Pricing Adjustment,CM-0027,CUST-048,mlopez,
GL-001154,2026-02-26,2026-02,1200,Accounts Receivable,Credit Memo,0,3024.97,AR credit CM-0027 against INV-00221,CM-0027,CUST-048,jsmith,
GL-001155,2026-04-03,2026-04,4000,Revenue – Product Sales,Credit Memo,2188.38,0,Credit memo CM-0028 – Product Return,CM-0028,CUST-016,arogers,
GL-001156,2026-04-03,2026-04,1200,Accounts Receivable,Credit Memo,0,2188.38,AR credit CM-0028 against INV-00285,CM-0028,CUST-016,kchan,
GL-001157,2026-02-24,2026-02,4000,Revenue – Product Sales,Credit Memo,9517.39,0,Credit memo CM-0029 – Product Return,CM-0029,CUST-039,kchan,
GL-001158,2026-02-24,2026-02,1200,Accounts Receivable,Credit Memo,0,9517.39,AR credit CM-0029 against INV-00206,CM-0029,CUST-039,mlopez,
GL-001159,2026-02-09,2026-02,4000,Revenue – Product Sales,Credit Memo,1008.79,0,Credit memo CM-0030 – Pricing Adjustment,CM-0030,CUST-027,arogers,
GL-001160,2026-02-09,2026-02,1200,Accounts Receivable,Credit Memo,0,1008.79,AR credit CM-0030 against INV-00078,CM-0030,CUST-027,mlopez,
GL-001161,2026-01-25,2026-01,4000,Revenue – Product Sales,Credit Memo,5889.71,0,Credit memo CM-0031 – Contract Rebate,CM-0031,CUST-042,tbrown,
GL-001162,2026-01-25,2026-01,1200,Accounts Receivable,Credit Memo,0,5889.71,AR credit CM-0031 against INV-00097,CM-0031,CUST-042,tbrown,
GL-001163,2026-02-05,2026-02,4000,Revenue – Product Sales,Credit Memo,45542.79,0,Credit memo CM-0032 – Early Pay Discount,CM-0032,CUST-008,jsmith,
GL-001164,2026-02-05,2026-02,1200,Accounts Receivable,Credit Memo,0,45542.79,AR credit CM-0032 against INV-00023,CM-0032,CUST-008,mlopez,
GL-001165,2026-02-15,2026-02,4000,Revenue – Product Sales,Credit Memo,22410.36,0,Credit memo CM-0033 – Quantity Dispute,CM-0033,CUST-010,kchan,
GL-001166,2026-02-15,2026-02,1200,Accounts Receivable,Credit Memo,0,22410.36,AR credit CM-0033 against INV-00028,CM-0033,CUST-010,mlopez,
GL-001167,2026-01-14,2026-01,4000,Revenue – Product Sales,Credit Memo,1260.18,0,Credit memo CM-0034 – Quantity Dispute,CM-0034,CUST-059,jsmith,
GL-001168,2026-01-14,2026-01,1200,Accounts Receivable,Credit Memo,0,1260.18,AR credit CM-0034 against INV-00120,CM-0034,CUST-059,arogers,
GL-001169,2026-03-02,2026-03,4000,Revenue – Product Sales,Credit Memo,4054.51,0,Credit memo CM-0035 – Damaged Goods,CM-0035,CUST-026,mlopez,
GL-001170,2026-03-02,2026-03,1200,Accounts Receivable,Credit Memo,0,4054.51,AR credit CM-0035 against INV-00187,CM-0035,CUST-026,jsmith,
GL-001171,2026-04-11,2026-04,4000,Revenue – Product Sales,Credit Memo,17358.02,0,Credit memo CM-0036 – Early Pay Discount,CM-0036,CUST-050,tbrown,
GL-001172,2026-04-11,2026-04,1200,Accounts Receivable,Credit Memo,0,17358.02,AR credit CM-0036 against INV-00332,CM-0036,CUST-050,kchan,
GL-001173,2026-02-19,2026-02,4000,Revenue – Product Sales,Credit Memo,4436.95,0,Credit memo CM-0037 – Damaged Goods,CM-0037,CUST-025,arogers,
GL-001174,2026-02-19,2026-02,1200,Accounts Receivable,Credit Memo,0,4436.95,AR credit CM-0037 against INV-00186,CM-0037,CUST-025,mlopez,
GL-001175,2026-01-29,2026-01,4000,Revenue – Product Sales,Credit Memo,10866.96,0,Credit memo CM-0038 – Pricing Adjustment,CM-0038,CUST-044,mlopez,
GL-001176,2026-01-29,2026-01,1200,Accounts Receivable,Credit Memo,0,10866.96,AR credit CM-0038 against INV-00099,CM-0038,CUST-044,kchan,
GL-001177,2026-02-25,2026-02,4000,Revenue – Product Sales,Credit Memo,6369.55,0,Credit memo CM-0039 – Pricing Adjustment,CM-0039,CUST-032,tbrown,
GL-001178,2026-02-25,2026-02,1200,Accounts Receivable,Credit Memo,0,6369.55,AR credit CM-0039 against INV-00083,CM-0039,CUST-032,mlopez,
GL-001179,2026-03-11,2026-03,4000,Revenue – Product Sales,Credit Memo,15961.63,0,Credit memo CM-0040 – Pricing Adjustment,CM-0040,CUST-022,kchan,
GL-001180,2026-03-11,2026-03,1200,Accounts Receivable,Credit Memo,0,15961.63,AR credit CM-0040 against INV-00178,CM-0040,CUST-022,kchan,
GL-001181,2026-03-31,2026-03,5500,Bad Debt Expense,Write-Off,112513.85,0,Write-off approved – INV-00016 CUST-006,INV-00016,CUST-006,arogers,SCENARIO: GL write-off; subledger status not updated
GL-001182,2026-03-31,2026-03,1200,Accounts Receivable,Write-Off,0,112513.85,AR cleared via write-off INV-00016,INV-00016,CUST-006,kchan,SCENARIO: GL write-off; subledger status not updated
GL-001183,2026-03-31,2026-03,5500,Bad Debt Expense,Write-Off,42214.3,0,Write-off approved – INV-00096 CUST-041,INV-00096,CUST-041,kchan,SCENARIO: GL write-off; subledger status not updated
GL-001184,2026-03-31,2026-03,1200,Accounts Receivable,Write-Off,0,42214.3,AR cleared via write-off INV-00096,INV-00096,CUST-041,kchan,SCENARIO: GL write-off; subledger status not updated
